stop_lat,stop_lon,stop_id,stop_code,stop_name,zone_id,stop_url
41.141214,-8.613907,RBR1,RBR1,RIBEIRA,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBR1
41.141218,-8.614264,RBR2,RBR2,RIBEIRA,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBR2
41.14076,-8.617,RBRI1,RBRI1,RIBEIRA (INFANTE),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBRI1
41.14056,-8.61667,RBRI2,RBRI2,RIBEIRA (INFANTE),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBRI2
41.164576,-8.638862,RBSS2,RBSS2,ROT. DO BESSA,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBSS2
41.156358,-8.629598,RBVM1,RBVM1,BOAVISTA (MERCADO),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBVM1
41.202816,-8.633282,RBX1,RBX1,RECAREI BAIXO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBX1
41.202906,-8.633485,RBX2,RBX2,RECAREI BAIXO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBX2
41.16969,-8.58681,RC1,RC1,R. CONTUMIL,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RC1
41.183757,-8.596865,RCA,RCA,RICARDO ALVES,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCA
41.110335,-8.657695,RCH1,RCH1,R.CHAQUEDAS,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCH1
41.11092,-8.657771,RCH2,RCH2,R. CHAQUEDAS,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCH2
41.191667,-8.513667,RCMB1,RCMB1,RIBEIRO CAMBADO,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCMB1
41.192189,-8.514142,RCMB2,RCMB2,RIBEIRO CAMBADO,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCMB2
41.221143,-8.590321,RCNH1,RCNH1,R.CONCHAS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCNH1
41.221173,-8.59075,RCNH2,RCNH2,R. CONCHAS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCNH2
41.17033,-8.58672,RCON,RCON,R. CONTUMIL,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCON
41.164444,-8.567278,RCP1,RCP1,R. CERCO DO PORTO,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCP1
41.164833,-8.567389,RCP2,RCP2,R. CERCO DO PORTO,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCP2
41.161843,-8.671683,RCRT1,RCRT1,R.CRASTO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCRT1
41.162,-8.671694,RCRT2,RCRT2,R.CRASTO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCRT2
41.191121,-8.605275,RCT1,RCT1,R. CENTRO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCT1
41.191409,-8.605534,RCT2,RCT2,R.CENTRO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCT2
41.224786,-8.569977,RCTL1,RCTL1,R.CRISTAL,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCTL1
41.224833,-8.570056,RCTL2,RCTL2,R.CRISTAL,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCTL2
41.11187,-8.63613,RDA2,RDA2,REGO D ÁGUA,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RDA2
41.203671,-8.657857,RDAG1,RDAG1,REGUINHO D ÁGUA,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RDAG1
41.203583,-8.658,RDAG2,RDAG2,REGUINHO D ÁGUA,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RDAG2
41.19425,-8.635778,RDS2,RDS2,R. DO SENHOR,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RDS2
41.176097,-8.670674,REAL1,REAL1,REAL,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REAL1
41.17624,-8.669636,REAL2,REAL2,REAL,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REAL2
41.216973,-8.635817,REAR1,REAR1,R. ESTAÇÃO ARAÚJO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REAR1
41.216877,-8.635927,REAR2,REAR2,R. ESTAÇÃO ARAÚJO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REAR2
41.13185,-8.6248,RECA1,RECA1,ROT. ENG. EDGAR CARDOSO,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RECA1
41.235188,-8.601254,REQX1,REQX1,REQUEIXO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REQX1
41.23502,-8.601226,REQX2,REQX2,REQUEIXO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REQX2
41.173215,-8.660376,REV1,REV1,REVILÃO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REV1
41.173247,-8.660572,REV2,REV2,REVILÃO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REV2
41.201806,-8.694306,REXP1,REXP1,ROT. DA EXPONOR,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REXP1
41.201694,-8.694139,REXP2,REXP2,ROT. DA EXPONOR,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REXP2
41.151838,-8.507436,RF1,RF1,RIO FERREIRA,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RF1
41.15201,-8.507232,RF2,RF2,RIO FERREIRA,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RF2
41.152732,-8.677293,RFAR1,RFAR1,FOZ,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFAR1
41.091651,-8.649077,RFEI1,RFEI1,R. FEITAL,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFEI1
41.091518,-8.649398,RFEI2,RFEI2,R. FEITAL,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFEI2
41.209472,-8.661583,RFER1,RFER1,R.FERROVIÁRIO,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFER1
41.209419,-8.661685,RFER2,RFER2,R.FERROVIÁRIO,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFER2
41.131797,-8.636572,RFL1,RFL1,R. FONTE LODOSA,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFL1
41.131498,-8.636892,RFL2,RFL2,R. FONTE LODOSA,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFL2
41.233714,-8.534992,RFND1,RFND1,R. FUNDA,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFND1
41.234099,-8.53478,RFND2,RFND2,R.FUNDA,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFND2
41.125083,-8.623528,RFON1,RFON1,RIO DA FONTE,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFON1
41.125056,-8.623306,RFON2,RFON2,RIO DA FONTE,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFON2
41.150699,-8.602135,RFZ,RFZ,RUA FIRMEZA,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFZ
41.150699,-8.602135,RFZ1,RFZ1,RUA FIRMEZA,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFZ1
41.182609,-8.528878,RGD1,RGD1,REGADAS,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGD1
41.182651,-8.529098,RGD2,RGD2,REGADAS,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGD2
41.189507,-8.682279,RGDI3,RGDI3,REGADIO,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDI3
41.191158,-8.676995,RGDI4,RGDI4,REGADIO,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDI4
41.191083,-8.677139,RGDI5,RGDI5,REGADIO,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDI5
41.203694,-8.665167,RGDU,RGDU,REGEDOURA,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDU
41.203556,-8.665083,RGDU1,RGDU1,REGEDOURA,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDU1
41.221971,-8.55747,RGFT1,RGFT1,RODRIGUES FREITAS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGFT1
41.222051,-8.557519,RGFT2,RGFT2,RODRIGUES FREITAS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGFT2
41.205438,-8.591622,RGLE1,RGLE1,ROD. GONÇALVES LAGE (ESTE),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGLE1
41.205316,-8.591532,RGLE2,RGLE2,ROD. GONÇALVES LAGE (ESTE),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGLE2
41.206959,-8.596718,RGLO1,RGLO1,ROD. GONÇALVES LAGE,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGLO1
41.206563,-8.597134,RGLO2,RGLO2,ROD. GONÇALVES LAGE (OESTE),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGLO2
41.193778,-8.639472,RGM,RGM,RUI GAMEIRO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGM
41.222278,-8.538141,RGNG1,RGNG1,REGUENGO,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGNG1
41.222408,-8.53731,RGNG2,RGNG2,REGUENGO,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGNG2
41.124861,-8.627806,RGR1,RGR1,REGUEIRA,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGR1
41.177336,-8.582941,RGSM1,RGSM1,RODRIGUES SEMIDE,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGSM1
41.17735,-8.583133,RGSM2,RGSM2,RODRIGUES SEMIDE,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGSM2
41.201645,-8.646993,RGT1,RGT1,R. GATÕES,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGT1
41.201492,-8.647062,RGT2,RGT2,R. GATÕES,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGT2
41.219255,-8.597855,RIBE1,RIBE1,R. DA RIBEIRA,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RIBE1
41.218673,-8.597904,RIBE2,RIBE2,R. DA RIBEIRA,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RIBE2
41.220167,-8.557861,RIGR1,RIGR1,R. IGREJA,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RIGR1
41.220361,-8.558167,RIGR2,RIGR2,R. IGREJA,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RIGR2
41.236336,-8.647136,RL1,RL1,RIO LEÇA,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RL1
41.236142,-8.647137,RL2,RL2,RIO LEÇA,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RL2
41.224728,-8.555119,RLC1,RLC1,RIO LEÇA,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RLC1
41.224416,-8.555763,RLC2,RLC2,RIO LEÇA,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RLC2
41.191806,-8.662278,RLG3,RLG3,RUA DA LAGOA,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RLG3
41.191778,-8.662444,RLG4,RLG4,RUA DA LAGOA,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RLG4
41.173278,-8.641917,RM3,RM3,RAMALDE DO MEIO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RM3
41.173333,-8.642139,RM4,RM4,RAMALDE DO MEIO,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RM4
41.101086,-8.654217,RMAR1,RMAR1,R.MARINHA,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMAR1
41.100979,-8.654025,RMAR2,RMAR2,R.MARINHA,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMAR2
41.208026,-8.580658,RMOS1,RMOS1,R. DO MOSTEIRO,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMOS1
41.208694,-8.579972,RMOS2,RMOS2,R. DO MOSTEIRO,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMOS2
41.131194,-8.618302,RMOT1,RMOT1,ROSA MOTA,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMOT1
41.131472,-8.618056,RMOT2,RMOT2,ROSA MOTA,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMOT2
41.205222,-8.620222,RMST3,RMST3,RUA DE MOSTEIRO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMST3
41.205,-8.620611,RMST4,RMST4,RUA DE MOSTEIRO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMST4
41.12112,-8.63348,RMT1,RMT1,R. DAS MATAS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMT1
41.120776,-8.633346,RMT2,RMT2,R. DAS MATAS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMT2
41.120861,-8.632861,RMT3,RMT3,R. DAS MATAS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMT3
41.220391,-8.54628,RNF1,RNF1,R.NOVA DA FONTE,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNF1
41.220749,-8.546551,RNF2,RNF2,R.NOVA DA FONTE,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNF2
41.176866,-8.567523,RNH1,RNH1,RANHA,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNH1
41.177545,-8.568025,RNH2,RNH2,RANHA,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNH2
41.204919,-8.633223,RNOR1,RNOR1,RECAREI (NORTE),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNOR1
41.204944,-8.633361,RNOR2,RNOR2,RECAREI (NORTE),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNOR2
41.188255,-8.647566,RNSG1,RNSG1,R. NOVA S. GENS,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNSG1
41.188343,-8.647255,RNSG2,RNSG2,R.NOVA S. GENS,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNSG2
41.225089,-8.680488,ROR1,ROR1,R.ORIENTAL,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ROR1
41.224561,-8.680183,ROR2,ROR2,R.ORIENTAL,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ROR2
41.111444,-8.602722,ROSA1,ROSA1,ROSÁRIO,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ROSA1
41.179583,-8.582083,ROTA2,ROTA2,ROT. DA AREOSA,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ROTA2
41.200321,-8.595295,RPAC1,RPAC1,PAÇO,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPAC1
41.200413,-8.595339,RPAC2,RPAC2,PAÇO,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPAC2
41.171893,-8.616895,RPM2,RPM2,R.PARTICULAR MONSANTO,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPM2
41.212444,-8.665639,RPPC1,RPPC1,R. PADRE PORTO CARRERO,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPPC1
41.212417,-8.665306,RPPC2,RPPC2,R. PADRE PORTO CARRERO,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPPC2
41.103508,-8.660021,RPR,RPR,R.PRAIA,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPR
41.11524,-8.645935,RRDL1,RRDL1,R.RODELO,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RRDL1
41.115188,-8.645768,RRDL2,RRDL2,R. RODELO,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RRDL2
41.252474,-8.668173,RRIB1,RRIB1,R.RIBEIRO,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RRIB1
41.252478,-8.668044,RRIB2,RRIB2,R.RIBEIRO,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RRIB2
41.083161,-8.647974,RSAS1,RSAS1,ROSAS,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSAS1
41.083214,-8.647883,RSAS2,RSAS2,ROSAS,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSAS2
41.145325,-8.576677,RSH,RSH,SRA. DA HORA,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSH
41.117611,-8.627903,RSMT1,RSMT1,R. SR MATOSINHOS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSMT1
41.117778,-8.628028,RSMT2,RSMT2,R. SR MATOSINHOS,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSMT2
41.182366,-8.646481,RSR1,RSR1,R. DO SENHOR,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSR1
41.183335,-8.645227,RSR2,RSR2,R. DO SENHOR,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSR2
41.186441,-8.648186,RSR3,RSR3,R.SENHOR,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSR3
41.186232,-8.647989,RSR4,RSR4,R.SENHOR,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSR4
41.200982,-8.633371,RSUL1,RSUL1,RECAREI (SUL),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSUL1
41.201386,-8.633524,RSUL2,RSUL2,RECAREI (SUL),MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSUL2
41.184942,-8.556412,RTE1,RTE1,RIO TINTO (ESTAÇÃO),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE1
41.18482,-8.55665,RTE2,RTE2,RIO TINTO (ESTAÇÃO),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE2
41.18455,-8.5575,RTE3,RTE3,RIO TINTO (ESTAÇÃO),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE3
41.184528,-8.558206,RTE4,RTE4,RIO TINTO (ESTAÇÃO),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE4
41.214222,-8.549833,RTEL1,RTEL1,RIBEIRO TELES,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTEL1
41.213667,-8.549722,RTEL2,RTEL2,RIBEIRO TELES,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTEL2
41.176909,-8.548593,RTES1,RTES1,RIO TINTO (ESC. SEC.),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTES1
41.176745,-8.549039,RTES2,RTES2,RIO TINTO (ESC. SEC.),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTES2
41.193037,-8.5021,RTNM,RTNM,ROT. 1º DE MAIO,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTNM
41.111722,-8.600194,RTP1,RTP1,RTP,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTP1
41.1124,-8.6001,RTP2,RTP2,RTP,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTP2
41.112528,-8.600528,RTP3,RTP3,RTP,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTP3
41.129635,-8.637225,RTV1,RTV1,R. TENENTE VALADIM,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTV1
41.129699,-8.636926,RTV2,RTV2,R. TENENTE VALADIM,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTV2
41.179308,-8.651751,RUL1,RUL1,RUELA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RUL1
41.179559,-8.652003,RUL2,RUL2,RUELA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RUL2
41.181361,-8.652833,RUL3,RUL3,RUELA,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RUL3
41.113254,-8.64942,RZAM1,RZAM1,R. ZAMBUEIRAS,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RZAM1
41.113408,-8.649314,RZAM2,RZAM2,R. ZAMBUEIRAS,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RZAM2
41.211222,-8.547167,SA3,SA3,SÁ,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SA3
41.210969,-8.547033,SA4,SA4,SÁ,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SA4
41.169662,-8.598969,SAL1,SAL1,SALGUEIROS,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAL1
41.169869,-8.599324,SAL2,SAL2,SALGUEIROS,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAL2
41.169684,-8.596572,SAL3,SAL3,SALGUEIROS,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAL3
41.169568,-8.596487,SAL4,SAL4,SALGUEIROS,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAL4
41.101444,-8.589389,SALM1,SALM1,SALGUEIRO MAIA,VNG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SALM1
41.101694,-8.589472,SALM2,SALM2,SALGUEIRO MAIA,VNG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SALM2
41.173852,-8.54734,SAM1,SAM1,SÁ DE MIRANDA,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAM1
41.173744,-8.547423,SAM2,SAM2,SÁ DE MIRANDA,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAM2
41.229694,-8.559917,SAMP1,SAMP1,SAMPAIO,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAMP1
41.229833,-8.559111,SAMP2,SAMP2,SAMPAIO,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAMP2
41.104438,-8.640214,SAN1,SAN1,STO. ANTÓNIO,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAN1
41.104599,-8.640177,SAN2,SAN2,STO.  ANTÓNIO,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAN2
41.103718,-8.643619,SAN3,SAN3,STO. ANTÓNIO,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAN3
41.176213,-8.68903,SAR1,SAR1,SOUSA AROSO,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAR1
41.176916,-8.690117,SAR2,SAR2,SOUSA AROSO,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAR2
41.19663,-8.66984,SARI1,SARI1,SARILHOS,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SARI1
41.196565,-8.669065,SARI2,SARI2,SARILHOS,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SARI2
41.145393,-8.611004,SBNT,SBNT,SÃO BENTO,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SBNT
41.145539,-8.610986,SBNT2,SBNT2,SÃO BENTO,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SBNT2
41.144778,-8.611333,SBNT3,SBNT3,EST. S.BENTO,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SBNT3
41.233959,-8.620478,SBO1,SBO1,SOBREIRO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SBO1
41.233912,-8.620306,SBO2,SBO2,SOBREIRO,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SBO2
41.211104,-8.560473,SBR1,SBR1,SAIBREIRAS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SBR1
41.210981,-8.560893,SBR2,SBR2,SAIBREIRAS,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SBR2
41.185274,-8.59336,SCAB1,SCAB1,SACADURA CABRAL,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCAB1
41.185384,-8.593338,SCAB2,SCAB2,SACADURA CABRAL,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCAB2
41.171444,-8.559111,SCAL1,SCAL1,SR. DO CALVÁRIO,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCAL1
41.171611,-8.558889,SCAL2,SCAL2,SR.DO CALVÁRIO,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCAL2
41.171857,-8.558589,SCAL4,SCAL4,SR. DO CALVÁRIO,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCAL4
